Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,649760.35
Extraction Timestamp,20250727_235111
Monthly Income,"12,000.00"
Total Investment Amount,"547,883.56"
Total Investment Final Value,"1,074,860.77"
Total Investment Profit After Tax,"268,621.74"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"10,150.15"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"1,044,116.07"
Weighted Calculation Converged,Yes
