Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,363988.33
Extraction Timestamp,20250728_100736
Monthly Income,"12,000.00"
Total Investment Amount,"218,682.77"
Total Investment Final Value,"305,147.15"
Total Investment Profit After Tax,"41,160.19"
Effective Annual Return After Tax,2.42%
Weighted Monthly Payment (30 years),"8,972.49"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"509,317.46"
Weighted Calculation Converged,Yes
