Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,802218.35
Extraction Timestamp,20250728_101745
Monthly Income,"12,000.00"
Total Investment Amount,"1,797,415.59"
Total Investment Final Value,"5,044,190.37"
Total Investment Profit After Tax,"1,770,045.53"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"8,465.58"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"1,090,584.41"
Weighted Calculation Converged,Yes
