Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),300
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,501060.28
Extraction Timestamp,20250727_200016
Monthly Income,"12,000.00"
Total Investment Amount,"1,565,896.86"
Total Investment Final Value,"4,444,104.71"
Total Investment Profit After Tax,"1,558,700.42"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"7,927.46"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"1,034,103.35"
Weighted Calculation Converged,Yes
