Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,237822.98
Extraction Timestamp,20250727_154657
Monthly Income,"12,000.00"
Total Investment Amount,"781,501.13"
Total Investment Final Value,"1,479,501.11"
Total Investment Profit After Tax,"350,975.98"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,534.67"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"522,498.81"
Weighted Calculation Converged,Yes
