Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,431966.98
Extraction Timestamp,20250727_184120
Monthly Income,"12,000.00"
Total Investment Amount,"836,520.76"
Total Investment Final Value,"1,843,405.27"
Total Investment Profit After Tax,"520,525.14"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"8,780.73"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"899,479.04"
Weighted Calculation Converged,Yes
