Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),228
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,610873.39
Extraction Timestamp,20250727_171146
Monthly Income,"12,000.00"
Total Investment Amount,"1,023,399.15"
Total Investment Final Value,"1,934,495.89"
Total Investment Profit After Tax,"463,180.60"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"8,506.24"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"712,600.62"
Weighted Calculation Converged,Yes
