Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),204
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,228980.12
Extraction Timestamp,20250727_191347
Monthly Income,"12,000.00"
Total Investment Amount,"1,109,219.22"
Total Investment Final Value,"2,097,336.51"
Total Investment Profit After Tax,"498,851.84"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"6,442.08"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"338,780.87"
Weighted Calculation Converged,Yes
