Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),240
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,772825.89
Extraction Timestamp,20250727_231105
Monthly Income,"12,000.00"
Total Investment Amount,"657,670.07"
Total Investment Final Value,"1,404,478.01"
Total Investment Profit After Tax,"387,172.62"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"10,552.70"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"1,222,329.16"
Weighted Calculation Converged,Yes
