Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,306885.29
Extraction Timestamp,20250727_185626
Monthly Income,"12,000.00"
Total Investment Amount,"406,547.15"
Total Investment Final Value,"637,772.92"
Total Investment Profit After Tax,"112,463.37"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"8,291.02"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"465,452.73"
Weighted Calculation Converged,Yes
