Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),108
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,97250.82
Extraction Timestamp,20250727_163326
Monthly Income,"12,000.00"
Total Investment Amount,"91,969.03"
Total Investment Final Value,"131,227.51"
Total Investment Profit After Tax,"18,551.64"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,688.19"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"204,030.06"
Weighted Calculation Converged,Yes
