Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,142709.26
Extraction Timestamp,20250727_172445
Monthly Income,"12,000.00"
Total Investment Amount,"82,025.19"
Total Investment Final Value,"105,433.00"
Total Investment Profit After Tax,"10,890.43"
Effective Annual Return After Tax,2.43%
Weighted Monthly Payment (30 years),"7,824.60"
Weighted Cost (should be ~0),0.63
Weighted Investment Profit,"213,975.44"
Weighted Calculation Converged,Yes
