Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,332339.18
Extraction Timestamp,20250728_084611
Monthly Income,"12,000.00"
Total Investment Amount,"151,491.48"
Total Investment Final Value,"233,496.50"
Total Investment Profit After Tax,"39,689.23"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"9,282.14"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"576,508.01"
Weighted Calculation Converged,Yes
