Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,305611.10
Extraction Timestamp,20250727_175908
Monthly Income,"12,000.00"
Total Investment Amount,"1,723,529.36"
Total Investment Final Value,"4,647,009.24"
Total Investment Profit After Tax,"1,569,894.95"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"6,695.75"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"732,470.86"
Weighted Calculation Converged,Yes
