Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),360
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1021847.86
Extraction Timestamp,20250728_100244
Monthly Income,"12,000.00"
Total Investment Amount,"1,927,189.37"
Total Investment Final Value,"6,160,444.44"
Total Investment Profit After Tax,"2,358,930.24"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"9,197.90"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"1,392,810.46"
Weighted Calculation Converged,Yes
