Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,470159.21
Extraction Timestamp,20250727_182137
Monthly Income,"12,000.00"
Total Investment Amount,"571,164.55"
Total Investment Final Value,"1,017,498.74"
Total Investment Profit After Tax,"223,132.50"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,996.97"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"732,834.97"
Weighted Calculation Converged,Yes
