Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,405513.07
Extraction Timestamp,20250727_225848
Monthly Income,"12,000.00"
Total Investment Amount,"1,465,212.21"
Total Investment Final Value,"3,764,513.28"
Total Investment Profit After Tax,"1,224,989.26"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"7,537.34"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"846,787.25"
Weighted Calculation Converged,Yes
