Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,511391.77
Extraction Timestamp,20250727_223542
Monthly Income,"12,000.00"
Total Investment Amount,"1,740,306.90"
Total Investment Final Value,"4,366,799.50"
Total Investment Profit After Tax,"1,401,670.27"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,163.59"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"715,693.45"
Weighted Calculation Converged,Yes
