Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,962858.66
Extraction Timestamp,20250727_192628
Monthly Income,"12,000.00"
Total Investment Amount,"1,768,176.17"
Total Investment Final Value,"5,075,689.22"
Total Investment Profit After Tax,"1,813,283.45"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"9,164.51"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,263,823.80"
Weighted Calculation Converged,Yes
