Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,633360.68
Extraction Timestamp,20250728_101443
Monthly Income,"12,000.00"
Total Investment Amount,"1,306,970.98"
Total Investment Final Value,"2,938,576.95"
Total Investment Profit After Tax,"855,323.58"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,390.74"
Weighted Cost (should be ~0),-0.59
Weighted Investment Profit,"861,028.43"
Weighted Calculation Converged,Yes
