Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,687624.98
Extraction Timestamp,20250727_184545
Monthly Income,"12,000.00"
Total Investment Amount,"1,341,515.49"
Total Investment Final Value,"3,461,416.45"
Total Investment Profit After Tax,"1,134,956.82"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"8,894.61"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"1,114,485.27"
Weighted Calculation Converged,Yes
