Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,592041.25
Extraction Timestamp,20250727_173942
Monthly Income,"12,000.00"
Total Investment Amount,"2,183,925.76"
Total Investment Final Value,"7,106,311.50"
Total Investment Profit After Tax,"2,736,090.70"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"7,212.17"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"992,073.80"
Weighted Calculation Converged,Yes
