Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,201799.39
Extraction Timestamp,20250727_192843
Monthly Income,"12,000.00"
Total Investment Amount,"699,942.69"
Total Investment Final Value,"1,388,731.72"
Total Investment Profit After Tax,"347,732.08"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"7,867.77"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"604,057.74"
Weighted Calculation Converged,Yes
