Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),132
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,150601.66
Extraction Timestamp,20250728_084913
Monthly Income,"12,000.00"
Total Investment Amount,"301,111.41"
Total Investment Final Value,"454,312.48"
Total Investment Profit After Tax,"73,537.14"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"7,609.20"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"282,887.91"
Weighted Calculation Converged,Yes
