Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),144
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,374175.69
Extraction Timestamp,20250727_191433
Monthly Income,"12,000.00"
Total Investment Amount,"236,866.49"
Total Investment Final Value,"323,717.05"
Total Investment Profit After Tax,"41,139.12"
Effective Annual Return After Tax,2.27%
Weighted Monthly Payment (30 years),"8,892.69"
Weighted Cost (should be ~0),0.59
Weighted Investment Profit,"491,134.10"
Weighted Calculation Converged,Yes
