Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,332215.75
Extraction Timestamp,20250727_173153
Monthly Income,"12,000.00"
Total Investment Amount,"435,004.98"
Total Investment Final Value,"662,054.74"
Total Investment Profit After Tax,"109,939.36"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,194.23"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"436,994.69"
Weighted Calculation Converged,Yes
