Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,586087.88
Extraction Timestamp,20250727_153845
Monthly Income,"12,000.00"
Total Investment Amount,"2,144,946.95"
Total Investment Final Value,"6,532,231.24"
Total Investment Profit After Tax,"2,416,767.87"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,111.55"
Weighted Cost (should be ~0),-0.65
Weighted Investment Profit,"887,052.41"
Weighted Calculation Converged,Yes
