Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),312
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,922981.55
Extraction Timestamp,20250727_180911
Monthly Income,"12,000.00"
Total Investment Amount,"1,259,935.45"
Total Investment Final Value,"3,591,476.61"
Total Investment Profit After Tax,"1,269,519.11"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"10,095.11"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,484,064.47"
Weighted Calculation Converged,Yes
