Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,348959.80
Extraction Timestamp,20250727_171037
Monthly Income,"12,000.00"
Total Investment Amount,"2,299,886.88"
Total Investment Final Value,"7,298,100.90"
Total Investment Profit After Tax,"2,761,917.03"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"6,051.30"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"732,113.49"
Weighted Calculation Converged,Yes
