Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,334239.56
Extraction Timestamp,20250727_195710
Monthly Income,"12,000.00"
Total Investment Amount,"2,405,333.22"
Total Investment Final Value,"7,020,131.32"
Total Investment Profit After Tax,"2,523,169.01"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"5,451.79"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"482,666.56"
Weighted Calculation Converged,Yes
