Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),2.25
Loan Term (months),60
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,קרן שווה
Total Monthly Payments,60
Total Mortgage Interest,61111.53
Extraction Timestamp,20250727_180812
Monthly Income,"12,000.00"
Total Investment Amount,0.00
Total Investment Final Value,0.00
Total Investment Profit After Tax,0.00
Effective Annual Return After Tax,0.00%
Weighted Monthly Payment (30 years),"8,928.78"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"163,995.93"
Weighted Calculation Converged,Yes
