Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,462725.38
Extraction Timestamp,20250727_171237
Monthly Income,"12,000.00"
Total Investment Amount,"1,708,994.34"
Total Investment Final Value,"4,391,271.39"
Total Investment Profit After Tax,"1,434,691.06"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,137.23"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"747,006.11"
Weighted Calculation Converged,Yes
