Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,250613.40
Extraction Timestamp,20250727_172738
Monthly Income,"12,000.00"
Total Investment Amount,"2,746.94"
Total Investment Final Value,"2,814.97"
Total Investment Profit After Tax,29.62
Effective Annual Return After Tax,0.26%
Weighted Monthly Payment (30 years),"8,944.67"
Weighted Cost (should be ~0),0.85
Weighted Investment Profit,"300,686.86"
Weighted Calculation Converged,Yes
