Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),120
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,336995.61
Extraction Timestamp,20250729_031404
Monthly Income,"12,000.00"
Total Investment Amount,"22,906.45"
Total Investment Final Value,"42,779.24"
Total Investment Profit After Tax,"9,710.22"
Effective Annual Return After Tax,5.61%
Weighted Monthly Payment (30 years),"9,466.69"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"520,353.73"
Weighted Calculation Converged,Yes
