Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,565451.89
Extraction Timestamp,20250728_090246
Monthly Income,"12,000.00"
Total Investment Amount,"1,483,604.73"
Total Investment Final Value,"3,300,493.56"
Total Investment Profit After Tax,"950,982.43"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"7,599.95"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"684,395.00"
Weighted Calculation Converged,Yes
