Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,984152.98
Extraction Timestamp,20250728_090834
Monthly Income,"12,000.00"
Total Investment Amount,"1,263,009.96"
Total Investment Final Value,"4,258,703.54"
Total Investment Profit After Tax,"1,665,116.68"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"10,447.65"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"1,768,990.11"
Weighted Calculation Converged,Yes
