Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),132
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,192787.82
Extraction Timestamp,20250727_162022
Monthly Income,"12,000.00"
Total Investment Amount,"284,597.31"
Total Investment Final Value,"416,308.98"
Total Investment Profit After Tax,"62,980.78"
Effective Annual Return After Tax,3.03%
Weighted Monthly Payment (30 years),"7,782.10"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"299,401.80"
Weighted Calculation Converged,Yes
