Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,221825.02
Extraction Timestamp,20250729_014648
Monthly Income,"12,000.00"
Total Investment Amount,"79,083.30"
Total Investment Final Value,"137,626.34"
Total Investment Profit After Tax,"28,323.62"
Effective Annual Return After Tax,4.95%
Weighted Monthly Payment (30 years),"8,534.01"
Weighted Cost (should be ~0),0.55
Weighted Investment Profit,"387,069.35"
Weighted Calculation Converged,Yes
