Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),348
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,980221.28
Extraction Timestamp,20250728_083708
Monthly Income,"12,000.00"
Total Investment Amount,"1,370,649.21"
Total Investment Final Value,"4,890,764.70"
Total Investment Profit After Tax,"1,971,730.85"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"10,246.71"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"1,805,350.53"
Weighted Calculation Converged,Yes
