Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),300
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,491635.50
Extraction Timestamp,20250727_194037
Monthly Income,"12,000.00"
Total Investment Amount,"1,617,955.03"
Total Investment Final Value,"4,544,346.71"
Total Investment Profit After Tax,"1,583,473.56"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"7,743.76"
Weighted Cost (should be ~0),0.61
Weighted Investment Profit,"982,045.58"
Weighted Calculation Converged,Yes
