Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,369284.18
Extraction Timestamp,20250727_161118
Monthly Income,"12,000.00"
Total Investment Amount,"1,965,253.10"
Total Investment Final Value,"5,723,864.32"
Total Investment Profit After Tax,"2,047,359.94"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"6,605.36"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"778,746.85"
Weighted Calculation Converged,Yes
