Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,527386.99
Extraction Timestamp,20250727_195950
Monthly Income,"12,000.00"
Total Investment Amount,"981,268.21"
Total Investment Final Value,"2,142,754.90"
Total Investment Profit After Tax,"602,664.41"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"8,736.78"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"898,732.15"
Weighted Calculation Converged,Yes
