Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),312
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,422181.28
Extraction Timestamp,20250727_190113
Monthly Income,"12,000.00"
Total Investment Amount,"2,045,895.77"
Total Investment Final Value,"5,771,238.62"
Total Investment Profit After Tax,"2,023,902.87"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"6,497.74"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"698,104.06"
Weighted Calculation Converged,Yes
