Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),180
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,408059.77
Extraction Timestamp,20250727_190030
Monthly Income,"12,000.00"
Total Investment Amount,"537,618.43"
Total Investment Final Value,"914,934.45"
Total Investment Profit After Tax,"186,848.95"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"8,661.70"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"622,381.96"
Weighted Calculation Converged,Yes
