Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,305723.64
Extraction Timestamp,20250727_160446
Monthly Income,"12,000.00"
Total Investment Amount,"466,307.38"
Total Investment Final Value,"793,684.66"
Total Investment Profit After Tax,"161,444.85"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"8,402.18"
Weighted Cost (should be ~0),0.90
Weighted Investment Profit,"549,693.52"
Weighted Calculation Converged,Yes
