Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),108
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,130816.82
Extraction Timestamp,20250727_182905
Monthly Income,"12,000.00"
Total Investment Amount,"93,917.63"
Total Investment Final Value,"123,657.62"
Total Investment Profit After Tax,"13,900.36"
Effective Annual Return After Tax,2.67%
Weighted Monthly Payment (30 years),"7,727.12"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"202,081.96"
Weighted Calculation Converged,Yes
