Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,339424.76
Extraction Timestamp,20250727_185559
Monthly Income,"12,000.00"
Total Investment Amount,"1,844.59"
Total Investment Final Value,"1,933.23"
Total Investment Profit After Tax,39.68
Effective Annual Return After Tax,0.36%
Weighted Monthly Payment (30 years),"9,795.92"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"597,175.80"
Weighted Calculation Converged,Yes
