Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,397145.67
Extraction Timestamp,20250728_100743
Monthly Income,"12,000.00"
Total Investment Amount,"316,286.77"
Total Investment Final Value,"470,818.23"
Total Investment Profit After Tax,"74,601.73"
Effective Annual Return After Tax,2.68%
Weighted Monthly Payment (30 years),"8,950.40"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"555,713.32"
Weighted Calculation Converged,Yes
