Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),252
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,819892.37
Extraction Timestamp,20250728_001957
Monthly Income,"12,000.00"
Total Investment Amount,"635,642.60"
Total Investment Final Value,"1,498,163.52"
Total Investment Profit After Tax,"453,255.01"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"10,962.20"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"1,388,357.64"
Weighted Calculation Converged,Yes
