Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,294198.11
Extraction Timestamp,20250727_154956
Monthly Income,"12,000.00"
Total Investment Amount,"1,586,667.93"
Total Investment Final Value,"3,816,534.96"
Total Investment Profit After Tax,"1,176,258.48"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"6,541.23"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"581,332.13"
Weighted Calculation Converged,Yes
