Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,177248.49
Extraction Timestamp,20250727_195010
Monthly Income,"12,000.00"
Total Investment Amount,"567,323.74"
Total Investment Final Value,"919,455.27"
Total Investment Profit After Tax,"171,903.22"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,179.79"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"304,676.44"
Weighted Calculation Converged,Yes
