Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),144
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,333191.86
Extraction Timestamp,20250728_104625
Monthly Income,"12,000.00"
Total Investment Amount,"318,726.08"
Total Investment Final Value,"449,109.43"
Total Investment Profit After Tax,"62,136.22"
Effective Annual Return After Tax,2.49%
Weighted Monthly Payment (30 years),"8,358.38"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"409,273.68"
Weighted Calculation Converged,Yes
