Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,439739.23
Extraction Timestamp,20250727_194247
Monthly Income,"12,000.00"
Total Investment Amount,"2,616,746.62"
Total Investment Final Value,"8,831,659.29"
Total Investment Profit After Tax,"3,475,834.65"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"5,885.12"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"703,253.38"
Weighted Calculation Converged,Yes
