Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,140507.66
Extraction Timestamp,20250727_161751
Monthly Income,"12,000.00"
Total Investment Amount,"108,695.45"
Total Investment Final Value,"138,981.36"
Total Investment Profit After Tax,"14,070.35"
Effective Annual Return After Tax,2.38%
Weighted Monthly Payment (30 years),"7,644.08"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"187,304.77"
Weighted Calculation Converged,Yes
