Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),324
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,572709.52
Extraction Timestamp,20250727_155624
Monthly Income,"12,000.00"
Total Investment Amount,"1,988,572.43"
Total Investment Final Value,"5,823,845.72"
Total Investment Profit After Tax,"2,098,322.48"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,298.67"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"899,428.35"
Weighted Calculation Converged,Yes
