Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,379146.97
Extraction Timestamp,20250727_173237
Monthly Income,"12,000.00"
Total Investment Amount,"1,184,233.27"
Total Investment Final Value,"3,073,684.81"
Total Investment Profit After Tax,"1,002,909.66"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"8,198.26"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"983,766.94"
Weighted Calculation Converged,Yes
