Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),324
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,688031.77
Extraction Timestamp,20250727_225306
Monthly Income,"12,000.00"
Total Investment Amount,"1,770,842.39"
Total Investment Final Value,"5,235,422.98"
Total Investment Profit After Tax,"1,897,550.44"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,212.98"
Weighted Cost (should be ~0),0.63
Weighted Investment Profit,"1,117,158.25"
Weighted Calculation Converged,Yes
