Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,558022.77
Extraction Timestamp,20250727_150658
Monthly Income,"12,000.00"
Total Investment Amount,"1,192,503.83"
Total Investment Final Value,"2,864,705.62"
Total Investment Profit After Tax,"882,447.42"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"8,592.16"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"975,496.29"
Weighted Calculation Converged,Yes
