Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,632121.67
Extraction Timestamp,20250727_194210
Monthly Income,"12,000.00"
Total Investment Amount,"1,254,098.65"
Total Investment Final Value,"2,629,132.02"
Total Investment Profit After Tax,"712,623.57"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"8,294.97"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"769,900.47"
Weighted Calculation Converged,Yes
