Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,368647.65
Extraction Timestamp,20250728_102133
Monthly Income,"12,000.00"
Total Investment Amount,"192,133.61"
Total Investment Final Value,"268,756.60"
Total Investment Profit After Tax,"36,507.68"
Effective Annual Return After Tax,2.44%
Weighted Monthly Payment (30 years),"9,128.24"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"535,865.88"
Weighted Calculation Converged,Yes
