Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,406918.43
Extraction Timestamp,20250727_195548
Monthly Income,"12,000.00"
Total Investment Amount,"829,922.76"
Total Investment Final Value,"1,857,438.83"
Total Investment Profit After Tax,"531,820.77"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"8,757.66"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"906,077.73"
Weighted Calculation Converged,Yes
