Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),204
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,336128.63
Extraction Timestamp,20250727_185648
Monthly Income,"12,000.00"
Total Investment Amount,"781,794.15"
Total Investment Final Value,"1,537,720.68"
Total Investment Profit After Tax,"383,284.41"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"8,114.96"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"666,206.18"
Weighted Calculation Converged,Yes
