Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,799718.94
Extraction Timestamp,20250727_171507
Monthly Income,"12,000.00"
Total Investment Amount,"860,849.02"
Total Investment Final Value,"2,054,465.85"
Total Investment Profit After Tax,"630,174.24"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"10,336.21"
Weighted Cost (should be ~0),0.32
Weighted Investment Profit,"1,307,151.30"
Weighted Calculation Converged,Yes
