Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,563462.62
Extraction Timestamp,20250727_190326
Monthly Income,"12,000.00"
Total Investment Amount,"1,106,719.49"
Total Investment Final Value,"2,988,487.99"
Total Investment Profit After Tax,"1,006,770.39"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"9,125.07"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"1,205,280.11"
Weighted Calculation Converged,Yes
